year,bloc,departement,percentage,votes
1995,Droite,Eure,0.38159999999999994,107834
1995,Droite,Eure et Loir,0.3918,83598
1995,Droite,Finistère,0.42840000000000006,213758
1995,Droite,Gard,0.325,106935
1995,Droite,Gers,0.3887,41913
1995,Droite,Gironde,0.3722,240572
1995,Droite,Guadeloupe,0.5279,44366
1995,Droite,Guyane,0.5672,9840
1995,Droite,Haut Rhin,0.40959999999999996,145524
1995,Droite,Haute Corse,0.495,31833
1995,Droite,Haute Garonne,0.3431,177155
1995,Droite,Haute Loire,0.42710000000000004,53731
1995,Droite,Haute Marne,0.3753,41734
1995,Droite,Haute Saône,0.37760000000000005,50716
1995,Droite,Haute Savoie,0.44780000000000003,133678
1995,Droite,Haute Vienne,0.39520000000000005,82956
1995,Droite,Hautes Alpes,0.4075,27852
1995,Droite,Hautes Pyrénées,0.37620000000000003,50367
1995,Droite,Hauts de Seine,0.4575,279098
1995,Droite,Hérault,0.3383,153182
1995,Droite,Ille et Vilaine,0.4351,201584
1995,Droite,Indre,0.3846,51723
1995,Droite,Indre et Loire,0.39289999999999997,112163
1995,Droite,Isère,0.3373,175940
1995,Droite,Jura,0.3756999999999999,52609
1995,Droite,La Réunion,0.4870999999999999,109186
1995,Droite,Landes,0.38689999999999997,75771
1995,Droite,Loir et Cher,0.3775,67965
1995,Droite,Loire,0.36510000000000004,136260
1995,Droite,Loire Atlantique,0.39399999999999996,236571
1995,Droite,Loiret,0.4058,126163
1995,Droite,Lot,0.39019999999999994,39597
1995,Droite,Lot et Garonne,0.3662,65468
1995,Droite,Lozère,0.5119,24017
1995,Droite,Maine et Loire,0.4511,175840
1995,Droite,Manche,0.48219999999999996,134102
1995,Droite,Marne,0.3969,110732
1995,Droite,Martinique,0.5273,48305
1995,Droite,Mayenne,0.5042,83328
1995,Droite,Mayotte,0.8649000000000001,17449
1995,Droite,Meurthe et Moselle,0.3579,128939
1995,Droite,Meuse,0.38709999999999994,42588
1995,Droite,Morbihan,0.43329999999999996,164692
1995,Droite,Moselle,0.3765,197649
1995,Droite,Nièvre,0.3385,45479
1995,Droite,Nord,0.34380000000000005,447748
1995,Droite,Oise,0.35700000000000004,138445
1995,Droite,Orne,0.4476,76049
1995,Droite,Paris,0.4879,411147
1995,Droite,Pas de Calais,0.32880000000000004,262989
1995,Droite,Puy de Dôme,0.39269999999999994,128568
1995,Droite,Pyrénées Atlantiques,0.442,147601
1995,Droite,Pyrénées Orientales,0.3472,71736
1995,Droite,Rhône,0.39159999999999995,283106
1995,Droite,Saône et Loire,0.39409999999999995,119234
1995,Droite,Sarthe,0.4039,118196
1995,Droite,Savoie,0.3895,75584
1995,Droite,Seine et Marne,0.3833,195673
1995,Droite,Seine Maritime,0.35269999999999996,227148
1995,Droite,Seine Saint Denis,0.31689999999999996,153887
1995,Droite,Somme,0.35840000000000005,112732
1995,Droite,Tarn,0.3729,77362
1995,Droite,Tarn et Garonne,0.3592,43573
1995,Droite,Territoire de Belfort,0.3359,23226
1995,Droite,Val d'Oise,0.36950000000000005,167067
1995,Droite,Val de Marne,0.38339999999999996,196284
1995,Droite,Var,0.40149999999999997,179666
1995,Droite,Vaucluse,0.3446,87066
1995,Droite,Vendée,0.3839,123288
1995,Droite,Vienne,0.40090000000000003,87936
1995,Droite,Vosges,0.3777,82297
1995,Droite,Yonne,0.3931,70133
1995,Droite,Yvelines,0.45519999999999994,282850
1995,Droite radicale et extreme droite,Ain,0.2014,49103
1995,Droite radicale et extreme droite,Aisne,0.17980000000000002,52871
1995,Droite radicale et extreme droite,Allier,0.115,23485
1995,Droite radicale et extreme droite,Alpes de Haute Provence,0.1613,12911
1995,Droite radicale et extreme droite,Alpes Maritimes,0.22690000000000002,114607
1995,Droite radicale et extreme droite,Ardèche,0.145,24079
1995,Droite radicale et extreme droite,Ardennes,0.18289999999999998,27214
1995,Droite radicale et extreme droite,Ariège,0.1084,9271
1995,Droite radicale et extreme droite,Aube,0.1858,28007
1995,Droite radicale et extreme droite,Aude,0.1381,25102
1995,Droite radicale et extreme droite,Aveyron,0.08810000000000001,15104
1995,Droite radicale et extreme droite,Bas Rhin,0.2615,132166
1995,Droite radicale et extreme droite,Bouches du Rhône,0.21660000000000001,179675
1995,Droite radicale et extreme droite,Calvados,0.127,43705
1995,Droite radicale et extreme droite,Cantal,0.0746,7431
1995,Droite radicale et extreme droite,Charente,0.1053,20666
1995,Droite radicale et extreme droite,Charente Maritime,0.11620000000000001,35280
1995,Droite radicale et extreme droite,Cher,0.1386,24382
1995,Droite radicale et extreme droite,Corrèze,0.048,7461
1995,Droite radicale et extreme droite,Corse du Sud,0.11869999999999999,6394
1995,Droite radicale et extreme droite,Côte d'Or,0.1609,41096
1995,Droite radicale et extreme droite,Côtes d'Armor,0.0909,31129
1995,Droite radicale et extreme droite,Creuse,0.0732,5925
1995,Droite radicale et extreme droite,Deux Sèvres,0.0771,15684
1995,Droite radicale et extreme droite,Dordogne,0.0906,21987
1995,Droite radicale et extreme droite,Doubs,0.1566,40596
1995,Droite radicale et extreme droite,Drôme,0.17669999999999997,40152
1995,Droite radicale et extreme droite,Essonne,0.1457,74728
1995,Droite radicale et extreme droite,Eure,0.1868,52769
1995,Droite radicale et extreme droite,Eure et Loir,0.1846,39405
1995,Droite radicale et extreme droite,Finistère,0.0944,47111
1995,Droite radicale et extreme droite,Gard,0.2052,67522
1995,Droite radicale et extreme droite,Gers,0.0969,10448
1995,Droite radicale et extreme droite,Gironde,0.13049999999999998,84359
1995,Droite radicale et extreme droite,Guadeloupe,0.0401,3366
1995,Droite radicale et extreme droite,Guyane,0.0898,1557
1995,Droite radicale et extreme droite,Haut Rhin,0.25120000000000003,89232
1995,Droite radicale et extreme droite,Haute Corse,0.1009,6488
1995,Droite radicale et extreme droite,Haute Garonne,0.129,66587
1995,Droite radicale et extreme droite,Haute Loire,0.1613,20290
1995,Droite radicale et extreme droite,Haute Marne,0.2069,23008
1995,Droite radicale et extreme droite,Haute Saône,0.16990000000000002,22821
1995,Droite radicale et extreme droite,Haute Savoie,0.1672,49926
1995,Droite radicale et extreme droite,Haute Vienne,0.0783,16437
1995,Droite radicale et extreme droite,Hautes Alpes,0.1308,8940
1995,Droite radicale et extreme droite,Hautes Pyrénées,0.09680000000000001,12954
1995,Droite radicale et extreme droite,Hauts de Seine,0.1192,72735
1995,Droite radicale et extreme droite,Hérault,0.1918,86841
1995,Droite radicale et extreme droite,Ille et Vilaine,0.09230000000000001,42744
1995,Droite radicale et extreme droite,Indre,0.1333,17925
1995,Droite radicale et extreme droite,Indre et Loire,0.1326,37859
1995,Droite radicale et extreme droite,Isère,0.17740000000000003,92493
1995,Droite radicale et extreme droite,Jura,0.1573,22022
1995,Droite radicale et extreme droite,La Réunion,0.0385,8619
1995,Droite radicale et extreme droite,Landes,0.0917,17945
1995,Droite radicale et extreme droite,Loir et Cher,0.15639999999999998,28150
1995,Droite radicale et extreme droite,Loire,0.2133,79623
1995,Droite radicale et extreme droite,Loire Atlantique,0.09889999999999999,59333
1995,Droite radicale et extreme droite,Loiret,0.1613,50116
1995,Droite radicale et extreme droite,Lot,0.0801,8120
1995,Droite radicale et extreme droite,Lot et Garonne,0.1504,26887
1995,Droite radicale et extreme droite,Lozère,0.0992,4652
1995,Droite radicale et extreme droite,Maine et Loire,0.1039,40486
1995,Droite radicale et extreme droite,Manche,0.114,31719
1995,Droite radicale et extreme droite,Marne,0.1791,49963
1995,Droite radicale et extreme droite,Martinique,0.025,2286
1995,Droite radicale et extreme droite,Mayenne,0.09790000000000001,16174
1995,Droite radicale et extreme droite,Mayotte,0.028200000000000003,569
1995,Droite radicale et extreme droite,Meurthe et Moselle,0.1839,66268
1995,Droite radicale et extreme droite,Meuse,0.2008,22092
1995,Droite radicale et extreme droite,Morbihan,0.1401,53227
1995,Droite radicale et extreme droite,Moselle,0.24109999999999998,126581
1995,Droite radicale et extreme droite,Nièvre,0.1215,16328
1995,Droite radicale et extreme droite,Nord,0.18419999999999997,239875
1995,Droite radicale et extreme droite,Oise,0.2077,80526
1995,Droite radicale et extreme droite,Orne,0.1512,25684
1995,Droite radicale et extreme droite,Paris,0.09449999999999999,79567
1995,Droite radicale et extreme droite,Pas de Calais,0.15460000000000002,123685
1995,Droite radicale et extreme droite,Puy de Dôme,0.113,36992
1995,Droite radicale et extreme droite,Pyrénées Atlantiques,0.09889999999999999,33027
1995,Droite radicale et extreme droite,Pyrénées Orientales,0.19669999999999999,40640
1995,Droite radicale et extreme droite,Rhône,0.19390000000000002,140229
1995,Droite radicale et extreme droite,Saône et Loire,0.1351,40871
1995,Droite radicale et extreme droite,Sarthe,0.1175,34382
1995,Droite radicale et extreme droite,Savoie,0.1709,33168
1995,Droite radicale et extreme droite,Seine et Marne,0.1865,95244
1995,Droite radicale et extreme droite,Seine Maritime,0.1605,103409
1995,Droite radicale et extreme droite,Seine Saint Denis,0.19010000000000002,92294
1995,Droite radicale et extreme droite,Somme,0.1552,48803
1995,Droite radicale et extreme droite,Tarn,0.1325,27473
1995,Droite radicale et extreme droite,Tarn et Garonne,0.16099999999999998,19530
1995,Droite radicale et extreme droite,Territoire de Belfort,0.18969999999999998,13118
1995,Droite radicale et extreme droite,Val d'Oise,0.1775,80211
1995,Droite radicale et extreme droite,Val de Marne,0.13540000000000002,69344
1995,Droite radicale et extreme droite,Var,0.2257,100995
1995,Droite radicale et extreme droite,Vaucluse,0.2339,59096
1995,Droite radicale et extreme droite,Vendée,0.0758,24352
1995,Droite radicale et extreme droite,Vienne,0.1081,23698
1995,Droite radicale et extreme droite,Vosges,0.20309999999999997,44262
1995,Droite radicale et extreme droite,Yonne,0.1735,30963
1995,Droite radicale et extreme droite,Yvelines,0.1401,87114
1995,Ecologisme,Ain,0.0391,9534
1995,Ecologisme,Aisne,0.024300000000000002,7136
1995,Ecologisme,Allier,0.0277,5654
1995,Ecologisme,Alpes de Haute Provence,0.04190000000000001,3353
1995,Ecologisme,Alpes Maritimes,0.027200000000000002,13724
1995,Ecologisme,Ardèche,0.0393,6524
1995,Ecologisme,Ardennes,0.0275,4094
1995,Ecologisme,Ariège,0.0351,3004
1995,Ecologisme,Aube,0.0278,4190
1995,Ecologisme,Aude,0.027000000000000003,4901
1995,Ecologisme,Aveyron,0.034300000000000004,5881
1995,Ecologisme,Bas Rhin,0.0382,19291
1995,Ecologisme,Bouches du Rhône,0.0281,23287
1995,Ecologisme,Calvados,0.0364,12548
1995,Ecologisme,Cantal,0.0207,2061
1995,Ecologisme,Charente,0.0311,6108
1995,Ecologisme,Charente Maritime,0.0329,9999
1995,Ecologisme,Cher,0.0288,5064
1995,Ecologisme,Corrèze,0.0207,3217
1995,Ecologisme,Corse du Sud,0.0265,1427
1995,Ecologisme,Côte d'Or,0.0398,10159
1995,Ecologisme,Côtes d'Armor,0.037200000000000004,12760
1995,Ecologisme,Creuse,0.0277,2240
1995,Ecologisme,Deux Sèvres,0.038599999999999995,7848
1995,Ecologisme,Dordogne,0.0297,7213
1995,Ecologisme,Doubs,0.0496,12852
1995,Ecologisme,Drôme,0.0433,9845
1995,Ecologisme,Essonne,0.0391,20068
1995,Ecologisme,Eure,0.030299999999999997,8560
1995,Ecologisme,Eure et Loir,0.0294,6281
1995,Ecologisme,Finistère,0.042,20970
1995,Ecologisme,Gard,0.029900000000000003,9823
1995,Ecologisme,Gers,0.0316,3406
1995,Ecologisme,Gironde,0.0301,19471
1995,Ecologisme,Guadeloupe,0.013500000000000002,1136
1995,Ecologisme,Guyane,0.0263,456
1995,Ecologisme,Haut Rhin,0.0384,13643
1995,Ecologisme,Haute Corse,0.024399999999999998,1569
1995,Ecologisme,Haute Garonne,0.0366,18877
1995,Ecologisme,Haute Loire,0.0333,4184
1995,Ecologisme,Haute Marne,0.0353,3923
1995,Ecologisme,Haute Saône,0.0377,5058
1995,Ecologisme,Haute Savoie,0.0464,13849
1995,Ecologisme,Haute Vienne,0.0315,6617
1995,Ecologisme,Hautes Alpes,0.0499,3413
1995,Ecologisme,Hautes Pyrénées,0.0318,4251
1995,Ecologisme,Hauts de Seine,0.0327,19928
1995,Ecologisme,Hérault,0.0325,14710
1995,Ecologisme,Ille et Vilaine,0.0433,20062
1995,Ecologisme,Indre,0.028900000000000002,3892
1995,Ecologisme,Indre et Loire,0.0363,10349
1995,Ecologisme,Isère,0.043899999999999995,22888
1995,Ecologisme,Jura,0.0587,8227
1995,Ecologisme,La Réunion,0.023399999999999997,5253
1995,Ecologisme,Landes,0.0222,4340
1995,Ecologisme,Loir et Cher,0.0308,5540
1995,Ecologisme,Loire,0.0336,12544
1995,Ecologisme,Loire Atlantique,0.0421,25261
1995,Ecologisme,Loiret,0.0335,10428
1995,Ecologisme,Lot,0.0366,3711
1995,Ecologisme,Lot et Garonne,0.0301,5384
1995,Ecologisme,Lozère,0.032400000000000005,1522
1995,Ecologisme,Maine et Loire,0.0378,14721
1995,Ecologisme,Manche,0.0339,9424
1995,Ecologisme,Marne,0.033,9204
1995,Ecologisme,Martinique,0.0127,1162
1995,Ecologisme,Mayenne,0.037599999999999995,6210
1995,Ecologisme,Mayotte,0.0171,345
1995,Ecologisme,Meurthe et Moselle,0.0346,12457
1995,Ecologisme,Meuse,0.0362,3988
1995,Ecologisme,Morbihan,0.0348,13229
1995,Ecologisme,Moselle,0.031,16295
1995,Ecologisme,Nièvre,0.0262,3522
1995,Ecologisme,Nord,0.023799999999999998,30965
1995,Ecologisme,Oise,0.0297,11516
1995,Ecologisme,Orne,0.0345,5860
1995,Ecologisme,Paris,0.0363,30608
1995,Ecologisme,Pas de Calais,0.0216,17247
1995,Ecologisme,Puy de Dôme,0.0346,11320
1995,Ecologisme,Pyrénées Atlantiques,0.0365,12176
1995,Ecologisme,Pyrénées Orientales,0.0271,5600
1995,Ecologisme,Rhône,0.0379,27389
1995,Ecologisme,Saône et Loire,0.029900000000000003,9039
1995,Ecologisme,Sarthe,0.0365,10682
1995,Ecologisme,Savoie,0.0429,8325
1995,Ecologisme,Seine et Marne,0.0337,17195
1995,Ecologisme,Seine Maritime,0.0308,19842
1995,Ecologisme,Seine Saint Denis,0.0315,15314
1995,Ecologisme,Somme,0.024300000000000002,7656
1995,Ecologisme,Tarn,0.0334,6939
1995,Ecologisme,Tarn et Garonne,0.030899999999999997,3748
1995,Ecologisme,Territoire de Belfort,0.0453,3132
1995,Ecologisme,Val d'Oise,0.032799999999999996,14842
1995,Ecologisme,Val de Marne,0.0344,17631
1995,Ecologisme,Var,0.025699999999999997,11519
1995,Ecologisme,Vaucluse,0.033,8343
1995,Ecologisme,Vendée,0.0326,10481
1995,Ecologisme,Vienne,0.038900000000000004,8538
1995,Ecologisme,Vosges,0.0353,7680
1995,Ecologisme,Yonne,0.034300000000000004,6118
1995,Ecologisme,Yvelines,0.0341,21185
1995,Gauche,Ain,0.2588,63088
1995,Gauche,Aisne,0.2908,85519
1995,Gauche,Allier,0.2687,54840
1995,Gauche,Alpes de Haute Provence,0.2793,22355
1995,Gauche,Alpes Maritimes,0.20869999999999997,105432
1995,Gauche,Ardèche,0.2802,46523
1995,Gauche,Ardennes,0.2898,43134
1995,Gauche,Ariège,0.37120000000000003,31771
1995,Gauche,Aube,0.26099999999999995,39339
1995,Gauche,Aude,0.3505,63720
1995,Gauche,Aveyron,0.2903,49758
1995,Gauche,Bas Rhin,0.2102,106216
1995,Gauche,Bouches du Rhône,0.24029999999999999,199430
1995,Gauche,Calvados,0.2879,99147
1995,Gauche,Cantal,0.2443,24354
1995,Gauche,Charente,0.34299999999999997,67290
1995,Gauche,Charente Maritime,0.3248,98595
1995,Gauche,Cher,0.258,45398
1995,Gauche,Corrèze,0.2181,33904
1995,Gauche,Corse du Sud,0.2034,10957
1995,Gauche,Côte d'Or,0.2886,73717
1995,Gauche,Côtes d'Armor,0.3126,107139
1995,Gauche,Creuse,0.2827,22902
1995,Gauche,Deux Sèvres,0.34590000000000004,70301
1995,Gauche,Dordogne,0.3014,73163
1995,Gauche,Doubs,0.2949,76457
1995,Gauche,Drôme,0.2889,65637
1995,Gauche,Essonne,0.2807,143910
1995,Gauche,Eure,0.25920000000000004,73254
1995,Gauche,Eure et Loir,0.2755,58796
1995,Gauche,Finistère,0.2999,149603
1995,Gauche,Gard,0.2602,85611
1995,Gauche,Gers,0.35109999999999997,37867
1995,Gauche,Gironde,0.3231,208822
1995,Gauche,Guadeloupe,0.3604,30292
1995,Gauche,Guyane,0.2602,4514
1995,Gauche,Haut Rhin,0.2146,76242
1995,Gauche,Haute Corse,0.24760000000000001,15926
1995,Gauche,Haute Garonne,0.3533,182427
1995,Gauche,Haute Loire,0.2571,32350
1995,Gauche,Haute Marne,0.26030000000000003,28939
1995,Gauche,Haute Saône,0.299,40157
1995,Gauche,Haute Savoie,0.23920000000000002,71399
1995,Gauche,Haute Vienne,0.3077,64584
1995,Gauche,Hautes Alpes,0.2743,18748
1995,Gauche,Hautes Pyrénées,0.3212,43001
1995,Gauche,Hauts de Seine,0.26380000000000003,160938
1995,Gauche,Hérault,0.2828,128002
1995,Gauche,Ille et Vilaine,0.3012,139542
1995,Gauche,Indre,0.295,39661
1995,Gauche,Indre et Loire,0.3089,88189
1995,Gauche,Isère,0.2952,154004
1995,Gauche,Jura,0.2729,38219
1995,Gauche,La Réunion,0.3221,72208
1995,Gauche,Landes,0.36160000000000003,70826
1995,Gauche,Loir et Cher,0.3006,54122
1995,Gauche,Loire,0.2529,94392
1995,Gauche,Loire Atlantique,0.3312,198833
1995,Gauche,Loiret,0.2682,83389
1995,Gauche,Lot,0.3335,33839
1995,Gauche,Lot et Garonne,0.29700000000000004,53098
1995,Gauche,Lozère,0.245,11492
1995,Gauche,Maine et Loire,0.29900000000000004,116526
1995,Gauche,Manche,0.2551,70941
1995,Gauche,Marne,0.2582,72035
1995,Gauche,Martinique,0.373,34168
1995,Gauche,Mayenne,0.2617,43243
1995,Gauche,Mayotte,0.06380000000000001,1288
1995,Gauche,Meurthe et Moselle,0.2755,99216
1995,Gauche,Meuse,0.2631,28960
1995,Gauche,Morbihan,0.267,101470
1995,Gauche,Moselle,0.2297,120621
1995,Gauche,Nièvre,0.3425,46003
1995,Gauche,Nord,0.2727,355131
1995,Gauche,Oise,0.2541,98511
1995,Gauche,Orne,0.2573,43708
1995,Gauche,Paris,0.2862,241177
1995,Gauche,Pas de Calais,0.2944,235431
1995,Gauche,Puy de Dôme,0.295,96569
1995,Gauche,Pyrénées Atlantiques,0.2958,98777
1995,Gauche,Pyrénées Orientales,0.27390000000000003,56587
1995,Gauche,Rhône,0.26,187915
1995,Gauche,Saône et Loire,0.3013,91162
1995,Gauche,Sarthe,0.29600000000000004,86611
1995,Gauche,Savoie,0.2643,51287
1995,Gauche,Seine et Marne,0.2588,132149
1995,Gauche,Seine Maritime,0.275,177139
1995,Gauche,Seine Saint Denis,0.2626,127491
1995,Gauche,Somme,0.2792,87811
1995,Gauche,Tarn,0.3309,68646
1995,Gauche,Tarn et Garonne,0.3232,39201
1995,Gauche,Territoire de Belfort,0.29460000000000003,20364
1995,Gauche,Val d'Oise,0.2601,117602
1995,Gauche,Val de Marne,0.26839999999999997,137419
1995,Gauche,Var,0.2228,99673
1995,Gauche,Vaucluse,0.2563,64749
1995,Gauche,Vendée,0.41489999999999994,133268
1995,Gauche,Vienne,0.31560000000000005,69240
1995,Gauche,Vosges,0.2715,59150
1995,Gauche,Yonne,0.26780000000000004,47777
1995,Gauche,Yvelines,0.258,160263
1995,Gauche radicale et extreme gauche,Ain,0.1104,26917
1995,Gauche radicale et extreme gauche,Aisne,0.1673,49185
1995,Gauche radicale et extreme gauche,Allier,0.20440000000000003,41723
1995,Gauche radicale et extreme gauche,Alpes de Haute Provence,0.1642,13143
1995,Gauche radicale et extreme gauche,Alpes Maritimes,0.10490000000000001,52935
1995,Gauche radicale et extreme gauche,Ardèche,0.15380000000000002,25533
1995,Gauche radicale et extreme gauche,Ardennes,0.1482,22042
1995,Gauche radicale et extreme gauche,Ariège,0.1744,14928
1995,Gauche radicale et extreme gauche,Aube,0.1258,18968
1995,Gauche radicale et extreme gauche,Aude,0.16519999999999999,30024
1995,Gauche radicale et extreme gauche,Aveyron,0.1166,19975
1995,Gauche radicale et extreme gauche,Bas Rhin,0.0765,38656
1995,Gauche radicale et extreme gauche,Bouches du Rhône,0.16810000000000003,139492
1995,Gauche radicale et extreme gauche,Calvados,0.1399,48163
1995,Gauche radicale et extreme gauche,Cantal,0.10969999999999999,10928
1995,Gauche radicale et extreme gauche,Charente,0.1464,28714
1995,Gauche radicale et extreme gauche,Charente Maritime,0.1331,40388
1995,Gauche radicale et extreme gauche,Cher,0.192,33796
1995,Gauche radicale et extreme gauche,Corrèze,0.174,27052
1995,Gauche radicale et extreme gauche,Corse du Sud,0.12149999999999998,6542
1995,Gauche radicale et extreme gauche,Côte d'Or,0.11359999999999999,29000
1995,Gauche radicale et extreme gauche,Côtes d'Armor,0.16689999999999997,57193
1995,Gauche radicale et extreme gauche,Creuse,0.16119999999999998,13059
1995,Gauche radicale et extreme gauche,Deux Sèvres,0.1142,23213
1995,Gauche radicale et extreme gauche,Dordogne,0.18530000000000002,44973
1995,Gauche radicale et extreme gauche,Doubs,0.10769999999999999,27924
1995,Gauche radicale et extreme gauche,Drôme,0.13419999999999999,30500
1995,Gauche radicale et extreme gauche,Essonne,0.151,77402
1995,Gauche radicale et extreme gauche,Eure,0.1421,40154
1995,Gauche radicale et extreme gauche,Eure et Loir,0.1186,25310
1995,Gauche radicale et extreme gauche,Finistère,0.1354,67524
1995,Gauche radicale et extreme gauche,Gard,0.17980000000000002,59156
1995,Gauche radicale et extreme gauche,Gers,0.1316,14193
1995,Gauche radicale et extreme gauche,Gironde,0.14420000000000002,93193
1995,Gauche radicale et extreme gauche,Guadeloupe,0.0582,4894
1995,Gauche radicale et extreme gauche,Guyane,0.056600000000000004,981
1995,Gauche radicale et extreme gauche,Haut Rhin,0.0862,30637
1995,Gauche radicale et extreme gauche,Haute Corse,0.1322,8498
1995,Gauche radicale et extreme gauche,Haute Garonne,0.1382,71352
1995,Gauche radicale et extreme gauche,Haute Loire,0.12129999999999999,15255
1995,Gauche radicale et extreme gauche,Haute Marne,0.1223,13588
1995,Gauche radicale et extreme gauche,Haute Saône,0.1158,15559
1995,Gauche radicale et extreme gauche,Haute Savoie,0.09940000000000002,29663
1995,Gauche radicale et extreme gauche,Haute Vienne,0.1873,39320
1995,Gauche radicale et extreme gauche,Hautes Alpes,0.13760000000000003,9402
1995,Gauche radicale et extreme gauche,Hautes Pyrénées,0.1741,23305
1995,Gauche radicale et extreme gauche,Hauts de Seine,0.12689999999999999,77404
1995,Gauche radicale et extreme gauche,Hérault,0.15460000000000002,69968
1995,Gauche radicale et extreme gauche,Ille et Vilaine,0.1282,59392
1995,Gauche radicale et extreme gauche,Indre,0.1582,21284
1995,Gauche radicale et extreme gauche,Indre et Loire,0.1293,36889
1995,Gauche radicale et extreme gauche,Isère,0.1462,76306
1995,Gauche radicale et extreme gauche,Jura,0.1355,18968
1995,Gauche radicale et extreme gauche,La Réunion,0.12899999999999998,28916
1995,Gauche radicale et extreme gauche,Landes,0.1377,26954
1995,Gauche radicale et extreme gauche,Loir et Cher,0.1347,24249
1995,Gauche radicale et extreme gauche,Loire,0.13510000000000003,50431
1995,Gauche radicale et extreme gauche,Loire Atlantique,0.13390000000000002,80336
1995,Gauche radicale et extreme gauche,Loiret,0.1311,40748
1995,Gauche radicale et extreme gauche,Lot,0.1596,16196
1995,Gauche radicale et extreme gauche,Lot et Garonne,0.15610000000000002,27918
1995,Gauche radicale et extreme gauche,Lozère,0.1116,5237
1995,Gauche radicale et extreme gauche,Maine et Loire,0.1082,42175
1995,Gauche radicale et extreme gauche,Manche,0.11469999999999998,31902
1995,Gauche radicale et extreme gauche,Marne,0.1328,37065
1995,Gauche radicale et extreme gauche,Martinique,0.0621,5685
1995,Gauche radicale et extreme gauche,Mayenne,0.0986,16302
1995,Gauche radicale et extreme gauche,Mayotte,0.026000000000000002,525
1995,Gauche radicale et extreme gauche,Meurthe et Moselle,0.14809999999999998,53352
1995,Gauche radicale et extreme gauche,Meuse,0.11280000000000001,12411
1995,Gauche radicale et extreme gauche,Morbihan,0.12480000000000001,47418
1995,Gauche radicale et extreme gauche,Moselle,0.1216,63853
1995,Gauche radicale et extreme gauche,Nièvre,0.1714,23017
1995,Gauche radicale et extreme gauche,Nord,0.17550000000000002,228558
1995,Gauche radicale et extreme gauche,Oise,0.1515,58763
1995,Gauche radicale et extreme gauche,Orne,0.1094,18585
1995,Gauche radicale et extreme gauche,Paris,0.0951,80162
1995,Gauche radicale et extreme gauche,Pas de Calais,0.2007,160506
1995,Gauche radicale et extreme gauche,Puy de Dôme,0.16469999999999999,53900
1995,Gauche radicale et extreme gauche,Pyrénées Atlantiques,0.1268,42348
1995,Gauche radicale et extreme gauche,Pyrénées Orientales,0.1552,32071
1995,Gauche radicale et extreme gauche,Rhône,0.1167,84337
1995,Gauche radicale et extreme gauche,Saône et Loire,0.13970000000000002,42254
1995,Gauche radicale et extreme gauche,Sarthe,0.1461,42733
1995,Gauche radicale et extreme gauche,Savoie,0.1324,25674
1995,Gauche radicale et extreme gauche,Seine et Marne,0.1377,70327
1995,Gauche radicale et extreme gauche,Seine Maritime,0.18100000000000002,116592
1995,Gauche radicale et extreme gauche,Seine Saint Denis,0.19879999999999998,96503
1995,Gauche radicale et extreme gauche,Somme,0.18289999999999998,57512
1995,Gauche radicale et extreme gauche,Tarn,0.1304,27057
1995,Gauche radicale et extreme gauche,Tarn et Garonne,0.12560000000000002,15242
1995,Gauche radicale et extreme gauche,Territoire de Belfort,0.13449999999999998,9298
1995,Gauche radicale et extreme gauche,Val d'Oise,0.16010000000000002,72389
1995,Gauche radicale et extreme gauche,Val de Marne,0.1784,91363
1995,Gauche radicale et extreme gauche,Var,0.1242,55586
1995,Gauche radicale et extreme gauche,Vaucluse,0.1322,33396
1995,Gauche radicale et extreme gauche,Vendée,0.09269999999999999,29762
1995,Gauche radicale et extreme gauche,Vienne,0.13649999999999998,29946
1995,Gauche radicale et extreme gauche,Vosges,0.1124,24477
1995,Gauche radicale et extreme gauche,Yonne,0.1312,23409
1995,Gauche radicale et extreme gauche,Yvelines,0.11260000000000002,69981
2002,Centre,Ain,0.052300000000000006,12580
2002,Centre,Aisne,0.0323,8462
2002,Centre,Allier,0.0335,6018
2002,Centre,Alpes de Haute Provence,0.0371,2943
2002,Centre,Alpes Maritimes,0.048499999999999995,22671
2002,Centre,Ardèche,0.032799999999999996,5289
2002,Centre,Ardennes,0.0291,3914
2002,Centre,Ariège,0.020499999999999997,1629
2002,Centre,Aube,0.040999999999999995,5661
2002,Centre,Aude,0.0239,4151
2002,Centre,Aveyron,0.042,6705
2002,Centre,Bas Rhin,0.0462,22249
2002,Centre,Bouches du Rhône,0.0384,31324
2002,Centre,Calvados,0.0384,12511
2002,Centre,Cantal,0.0277,2453
2002,Centre,Charente,0.032799999999999996,5909
2002,Centre,Charente Maritime,0.0398,11697
2002,Centre,Cher,0.0345,5549
2002,Centre,Corrèze,0.02,2813
2002,Centre,Corse du Sud,0.023799999999999998,1198
2002,Centre,Côte d'Or,0.0412,9962
2002,Centre,Côtes d'Armor,0.039,12379
2002,Centre,Creuse,0.026099999999999998,1832
2002,Centre,Deux Sèvres,0.0361,6758
2002,Centre,Dordogne,0.0282,6233
2002,Centre,Doubs,0.037000000000000005,9147
2002,Centre,Drôme,0.037599999999999995,8399
2002,Centre,Essonne,0.0391,17702
2002,Centre,Eure,0.0373,10126
2002,Centre,Eure et Loir,0.0429,8510
2002,Centre,Finistère,0.040999999999999995,18988
2002,Centre,Gard,0.0334,10718
2002,Centre,Gers,0.0275,2757
